chat_item,user_id,date
36780,456,1465339271
36781,967,1465339272
36783,668,1465339274
36784,985,1465339275
36785,1272,1465339276
36789,1349,1465340999
36791,908,1465341001
36806,131,1465341016
36810,968,1465341020
36818,719,1465341028
36819,284,1465341029
36821,1178,1465341031
36822,394,1465341032
36824,2016,1465341034
36825,448,1465341035
36826,119,1465341036
36828,458,1465341038
36832,985,1465341042
36834,1026,1465341044
36849,1136,1465341059
36855,283,1465341065
36864,497,1465341074
36866,1817,1465341076
36867,2008,1465341077
36869,1302,1465341079
36871,639,1465341081
36873,1179,1465341083
36879,838,1465341089
36884,1110,1465341094
36887,1272,1465341097
36892,1472,1465342799
36897,1313,1465342804
36898,1859,1465342805
36904,1741,1465342811
36905,97,1465342812
36910,461,1465342817
36911,1672,1465342818
36916,1305,1465342823
36917,520,1465342824
36923,254,1465342830
36924,2050,1465342831
36927,216,1465342834
36928,137,1465342835
36936,1688,1465342843
36941,778,1465342848
36948,1220,1465342855
36950,1503,1465342857
36955,709,1465342862
36964,869,1465344600
36970,254,1465344606
36971,1200,1465344607
36972,743,1465344608
36973,1114,1465344609
36974,1244,1465344610
36980,1305,1465344616
36981,1545,1465344617
36985,472,1465344621
36986,730,1465344622
36988,1114,1465344624
36990,1682,1465344626
36993,1,1465344629
36994,869,1465344630
36999,30,1465344635
37011,283,1465344647
37012,2022,1465344648
37013,1538,1465344649
37015,497,1465344651
37017,1372,1465344653
37024,1383,1465344660
37028,1740,1465344664
37038,698,1465344674
37041,1153,1465344677
37058,2014,1465344694
37066,265,1465344702
37068,894,1465344704
37099,985,1465346414
37115,199,1465348204
37116,378,1465348205
37122,639,1465348211
37129,1220,1465348218
37130,283,1465348219
37131,986,1465348220
37135,869,1465348224
37148,37,1465349999
37153,1548,1465350004
37156,2058,1465350007
37157,1296,1465350008
37162,1959,1465350013
37164,1503,1465350015
37172,1994,1465350023
37181,1114,1465350032
37182,861,1465350033
37197,876,1465351804
37203,1118,1465351810
37204,2064,1465351811
37206,1503,1465351813
37212,2006,1465351819
37231,744,1465353606
37238,37,1465353613
37245,1244,1465353620
37250,876,1465353625
37257,1482,1465353632
37258,1932,1465353633
37259,1084,1465353634
37274,890,1465355405
37279,1627,1465355410
37280,512,1465355411
37282,1755,1465355413
37284,764,1465355415
37286,667,1465355417
37288,305,1465355419
37301,449,1465355432
37307,1954,1465355438
37308,521,1465355439
37310,764,1465355441
37311,1883,1465355442
37318,1498,1465355449
37319,1,1465355450
37320,1165,1465355451
37321,698,1465355452
37322,759,1465355453
37324,839,1465355455
37325,88,1465355456
37332,1773,1465355463
37334,2084,1465355465
37337,1126,1465355468
37342,298,1465355473
37343,1574,1465355474
37364,589,1465357205
37366,44,1465357207
37369,1127,1465357210
37382,368,1465357223
37387,698,1465357228
37396,70,1465357237
37398,298,1465357239
37399,1318,1465357240
37401,1450,1465357242
37402,1574,1465357243
37403,1126,1465357244
37404,1535,1465357245
37408,929,1465357249
37415,1269,1465357256
37417,929,1465357258
37420,1192,1465357261
37439,288,1465357280
37440,792,1465357281
37456,1220,1465359003
37458,1427,1465359005
37464,698,1465359011
37468,1672,1465359015
37482,250,1465359029
37495,762,1465359042
37501,378,1465359048
37507,126,1465359054
37508,1758,1465359055
37509,1999,1465359056
37511,1950,1465359058
37514,2037,1465359061
37515,1498,1465359062
37518,1596,1465359065
37519,1995,1465359066
37521,305,1465359068
37524,1130,1465359071
37526,881,1465359073
37533,30,1465359080
37535,1065,1465359082
37543,1996,1465359090
37557,1248,1465360800
37566,333,1465360809
37569,1048,1465360812
37571,1969,1465360814
37572,425,1465360815
37575,1673,1465360818
37577,1848,1465360820
37579,2065,1465360822
37582,1428,1465360825
37583,1538,1465360826
37584,131,1465360827
37601,497,1465360844
37603,2022,1465360846
37605,2084,1465360848
37607,1189,1465360850
37618,516,1465362599
37623,999,1465362604
37634,1428,1465362615
37643,2044,1465362624
37644,2047,1465362625
37645,669,1465362626
37647,1472,1465362628
37652,1816,1465362633
37653,1509,1465362634
37654,1248,1465362635
37661,518,1465362642
37667,1972,1465362648
37672,1672,1465362653
37675,1688,1465362656
37679,29,1465362660
37682,1588,1465362663
37684,1995,1465362665
37688,2095,1465362669
37692,222,1465362673
37693,1995,1465362674
37698,719,1465362679
37700,1970,1465362681
37706,554,1465364399
37709,1991,1465364402
37714,2095,1465364407
37720,735,1465364413
37725,904,1465364418
37727,778,1465364420
37729,110,1465364422
37730,388,1465364423
37732,75,1465364425
37741,1058,1465366200
37750,417,1465366209
37753,464,1465366212
37764,1,1465366223
37765,1313,1465366224
37771,1550,1465366230
37789,1450,1465366248
37798,450,1465368001
37801,1482,1465368004
37811,1955,1465368014
37818,1627,1465368021
37820,740,1465368023
37821,62,1465368024
37822,431,1465368025
37824,1126,1465368027
37825,252,1465368028
37835,1313,1465368038
37837,674,1465368040
37839,1012,1465368042
37840,1296,1465368043
37845,1959,1465368048
37851,639,1465368054
37852,502,1465368055
37856,37,1465368059
37863,1244,1465368066
37865,1,1465368068
37881,1427,1465369803
37884,296,1465369806
37885,993,1465369807
37896,838,1465369818
37904,668,1465369826
37908,4,1465369830
37912,577,1465369834
37918,37,1465369840
37921,1882,1465369843
37924,1035,1465369846
37926,1475,1465369848
37927,1989,1465369849
37935,1137,1465369857
37938,673,1465369860
37940,1919,1465369862
37944,20,1465369866
37960,516,1465369882
37965,1038,1465369887
37970,1313,1465369892
37988,1450,1465369910
37992,1427,1465371599
37996,2098,1465371603
37999,936,1465371606
38009,1768,1465371616
38026,1090,1465373406
38028,673,1465373408
38032,199,1465373412
38044,336,1465373424
38048,425,1465375199
38056,968,1465375207
38059,1548,1465375210
38077,2095,1465378804
38078,110,1465378805
38089,283,1465378816
38090,1416,1465378817
38092,577,1465378819
38096,1127,1465378823
38099,627,1465378826
38106,801,1465378833
38124,929,1465380611
38139,2075,1465382407
38140,2078,1465382408
38146,1969,1465382414
38151,1296,1465382419
38152,104,1465382420
38153,1920,1465382421
38156,1503,1465382424
38157,175,1465382425
38158,1514,1465382426
38161,125,1465382429
38166,1959,1465382434
38170,178,1465382438
38173,1244,1465382441
38189,834,1465382457
38199,1675,1465382467
38201,558,1465382469
38211,1296,1465382479
38234,674,1465384213
38248,1118,1465384227
38251,394,1465384230
38254,2089,1465384233
38256,1494,1465384235
38263,476,1465384242
38265,69,1465384244
38266,1789,1465384245
38267,1498,1465384246
38268,1849,1465384247
38270,1761,1465384249
38276,391,1465384255
38293,485,1465384272
38294,1503,1465384273
38298,1965,1465384277
38299,683,1465384278
38302,1303,1465384281
38304,442,1465384283
38308,668,1465384287
38310,1311,1465384289
38311,969,1465384290
38313,767,1465384292
38318,1703,1465384297
38319,709,1465384298
38320,283,1465384299
38322,1010,1465384301
38326,1366,1465384305
38329,1894,1465384308
38343,764,1465386000
38344,738,1465386001
38356,2021,1465386013
38368,1354,1465386025
38384,1283,1465386041
38391,489,1465386048
38396,674,1465386053
38401,1583,1465386058
38411,1189,1465386068
38412,1045,1465386069
38414,1741,1465386071
38416,982,1465386073
38419,1128,1465386076
38424,31,1465386081
38426,431,1465386083
38427,1319,1465386084
38440,1859,1465387803
38445,1793,1465387808
38447,792,1465387810
38458,1865,1465387821
38463,1839,1465387826
38469,803,1465387832
38470,1084,1465387833
38477,1989,1465387840
38480,128,1465387843
38481,801,1465387844
38483,759,1465387846
38486,1574,1465387849
38490,1237,1465387853
38493,679,1465387856
38499,260,1465387862
38501,461,1465387864
38513,1366,1465387876
38521,1969,1465387884
38522,1287,1465387885
38523,1225,1465387886
38526,2089,1465387889
38530,194,1465387893
38543,250,1465389606
38544,1324,1465389607
38553,589,1465389616
38554,265,1465389617
38561,1127,1465389624
38562,423,1465389625
38563,907,1465389626
38566,629,1465389629
38570,253,1465389633
38571,97,1465389634
38573,2047,1465389636
38576,1854,1465389639
38582,1137,1465389645
38591,2075,1465389654
38596,1970,1465389659
38597,368,1465389660
38598,792,1465389661
38599,1379,1465389662
38608,563,1465389671
38626,1283,1465391407
38638,1859,1465393205
38661,1428,1465393228
38663,828,1465393230
38666,1,1465393233
38671,401,1465393238
38673,1800,1465393240
38674,412,1465393241
38675,291,1465393242
38676,1051,1465393243
38678,1178,1465393245
38680,1844,1465393247
38687,454,1465393254
38695,1269,1465393262
38697,894,1465393264
38700,822,1465393267
38704,2037,1465393271
38712,915,1465393279
38714,507,1465393281
38716,987,1465393283
38718,391,1465393285
38724,1768,1465393291
38727,1349,1465393294
38729,1084,1465393296
38733,419,1465393300
38742,1165,1465395000
38759,977,1465395017
38775,1037,1465396801
38783,1110,1465396809
38785,1769,1465396811
38787,803,1465396813
38789,208,1465396815
38790,1659,1465396816
38791,2037,1465396817
38794,1074,1465396820
38805,1705,1465396831
38815,1428,1465398602
38816,1741,1465398603
38818,1241,1465398605
38822,759,1465398609
38824,759,1465398611
38826,1817,1465398613
38829,876,1465398616
38830,801,1465398617
38834,1741,1465398621
38836,241,1465398623
38847,1129,1465400400
38849,1450,1465400402
38862,1268,1465400415
38871,1428,1465400424
38878,743,1465400431
38879,286,1465400432
38885,1514,1465400438
38897,1324,1465402200
38900,1189,1465402203
38917,668,1465402220
38924,2089,1465402227
38925,1847,1465402228
38936,994,1465402239
38937,1969,1465402240
38943,1919,1465402246
38949,2100,1465402252
38967,521,1465404008
38969,44,1465404010
38970,1090,1465404011
38973,69,1465404014
38975,1452,1465404016
38984,2004,1465404025
38985,1268,1465404026
38989,674,1465404030
39005,1085,1465405804
39007,772,1465405806
39010,540,1465405809
39011,1380,1465405810
39017,216,1465405816
39028,1035,1465405827
39034,423,1465405833
39047,1210,1465407601
39051,1792,1465407605
39055,1535,1465407609
39058,1128,1465407612
39071,1690,1465407625
39072,1319,1465407626
39077,305,1465407631
39085,1859,1465407639
39088,1548,1465407642
39091,1707,1465407645
39093,2023,1465407647
39102,483,1465407656
39106,2100,1465407660
39107,450,1465407661
39108,104,1465407662
39110,1859,1465407664
39117,668,1465407671
39136,533,1465407690
39138,886,1465407692
39142,40,1465407696
39143,668,1465407697
39147,1472,1465407701
39154,368,1465409399
39159,1313,1465409404
39163,767,1465409408
39165,263,1465409410
39174,967,1465409419
39178,2064,1465409423
39189,1625,1465411200
39196,1237,1465411207
39197,1954,1465411208
39202,1269,1465411213
39211,516,1465411222
39216,589,1465411227
39218,1932,1465411229
39222,915,1465411233
39223,241,1465411234
39225,778,1465411236
39226,2006,1465411237
39231,1152,1465411242
39236,485,1465411247
39263,1868,1465414799
39267,914,1465414803
39272,381,1465414808
39281,1844,1465416600
39282,1975,1465416601
39286,560,1465416605
39287,881,1465416606
39288,1283,1465416607
39290,1450,1465416609
39296,642,1465416615
39319,1506,1465416638
39322,1461,1465416641
39329,2070,1465416648
39330,762,1465416649
39332,812,1465416651
39353,296,1465418408
39358,792,1465418413
39365,1883,1465418420
39369,667,1465418424
39371,1316,1465418426
39376,1954,1465418431
39380,1970,1465418435
39384,407,1465418439
39385,1069,1465418440
39388,284,1465418443
39390,69,1465418445
39396,1868,1465418451
39397,1848,1465418452
39402,319,1465418457
39404,538,1465418459
39408,914,1465418463
39410,240,1465418465
39413,1673,1465418468
39415,450,1465418470
39419,1559,1465418474
39420,2047,1465418475
39426,1559,1465418481
39427,1488,1465418482
39429,423,1465418484
39439,1626,1465420201
39440,853,1465420202
39445,250,1465420207
39447,148,1465420209
39452,277,1465420214
39454,1482,1465420216
39456,69,1465420218
39457,1258,1465420219
39462,280,1465420224
39465,277,1465420227
39467,516,1465420229
39469,1188,1465420231
39483,476,1465422006
39485,735,1465422008
39497,673,1465422020
39499,283,1465422022
39502,137,1465422025
39504,1482,1465422027
39507,419,1465422030
39508,288,1465422031
39539,1617,1465422062
39540,1210,1465422063
39543,1204,1465422066
39549,1366,1465422072
39551,1396,1465422074
39558,2100,1465422081
39559,1754,1465422082
39561,1800,1465422084
39588,1012,1465422111
39596,1509,1465423799
39603,128,1465423806
39610,792,1465423813
39612,1687,1465423815
39613,1703,1465423816
39614,2089,1465423817
39615,764,1465423818
39616,1396,1465423819
39624,1441,1465423827
39625,1969,1465423828
39631,1604,1465423834
39641,1498,1465423844
39645,287,1465423848
39647,1672,1465423850
39652,1215,1465423855
39660,1479,1465423863
39668,2075,1465423871
39669,288,1465423872
39681,1287,1465423884
39684,772,1465423887
39689,1498,1465425600
39696,1269,1465427399
39698,683,1465427401
39702,996,1465427405
39715,391,1465427418
39717,2018,1465427420
39721,2084,1465427424
39724,1800,1465427427
39725,277,1465427428
39728,1606,1465427431
39736,394,1465427439
39738,994,1465427441
39753,287,1465427456
39755,843,1465427458
39765,500,1465427468
39772,1001,1465429199
39778,969,1465429205
39780,1990,1465429207
39781,419,1465429208
39789,1378,1465429216
39792,305,1465429219
39796,2004,1465429223
39799,1137,1465429226
39800,1073,1465429227
39803,798,1465429230
39805,288,1465429232
39808,1127,1465429235
39812,29,1465429239
39829,1559,1465431006
39832,365,1465431009
39839,263,1465431016
39842,199,1465431019
39851,861,1465431028
39852,1450,1465431029
39857,407,1465431034
39864,540,1465431041
39868,1116,1465431045
39880,146,1465432800
39884,556,1465432804
39890,265,1465432810
39893,996,1465432813
39895,1561,1465432815
39905,461,1465432825
39907,673,1465432827
39910,350,1465432830
39912,1768,1465432832
39916,616,1465432836
39919,955,1465432839
39920,437,1465432840
39928,240,1465432848
39936,1107,1465432856
39947,368,1465432867
39956,1969,1465432876
39963,461,1465432883
39964,350,1465432884
39972,1225,1465432892
39980,792,1465432900
39994,391,1465434600
39996,1225,1465434602
39999,31,1465434605
40017,907,1465436406
40020,1092,1465436409
40021,1649,1465436410
40023,708,1465436412
40030,1178,1465436419
40031,1254,1465436420
40032,1538,1465436421
40034,1169,1465436423
40040,1482,1465436429
40051,876,1465436440
40055,2037,1465436444
40057,1008,1465436446
40070,1118,1465436459
40073,2016,1465436462
40084,2089,1465436473
40085,1990,1465436474
40088,137,1465436477
40097,1442,1465438199
40099,1,1465438201
40100,1672,1465438202
40110,681,1465439999
40117,521,1465440006
40118,1441,1465440007
40121,1075,1465440010
40124,621,1465440013
40125,1287,1465440014
40153,767,1465440042
40155,698,1465440044
40181,1442,1465441817
40183,1498,1465441819
40186,859,1465441822
40198,1090,1465441834
40202,1559,1465441838
40204,698,1465441840
40211,719,1465441847
40221,497,1465441857
40224,1204,1465441860
40249,1989,1465441885
40252,1919,1465441888
40254,660,1465441890
40256,733,1465441892
40270,1935,1465443604
40277,1153,1465443611
40280,1932,1465443614
40287,2011,1465443621
40288,1793,1465443622
40290,277,1465443624
40296,1526,1465443630
40297,2037,1465443631
40300,1627,1465443634
40303,286,1465443637
40308,861,1465443642
40314,1427,1465443648
40315,1819,1465443649
40321,394,1465443655
40323,1574,1465443657
40332,196,1465445400
40339,423,1465445407
40346,213,1465445414
40352,417,1465445420
40353,1195,1465445421
40355,602,1465445423
40362,1768,1465445430
40363,1165,1465445431
40364,1130,1465445432
40367,450,1465445435
40372,97,1465445440
40374,1366,1465445442
40376,251,1465445444
40379,985,1465445447
40382,1894,1465445450
40383,1865,1465445451
40387,1573,1465445455
40405,286,1465447200
40409,820,1465447204
40414,1503,1465447209
40415,2067,1465447210
40429,2066,1465447224
40433,709,1465447228
40434,378,1465447229
40438,1319,1465447233
40439,155,1465447234
40443,917,1465447238
40448,1092,1465447243
40449,986,1465447244
40450,1566,1465447245
40461,1659,1465447256
40463,1598,1465447258
40466,1978,1465447261
40474,1074,1465447269
40478,277,1465447273
40481,380,1465447276
40491,320,1465447286
40492,287,1465447287
40495,1907,1465447290
40497,1596,1465447292
40498,350,1465447293
40501,1932,1465447296
40515,929,1465449006
40517,1241,1465449008
40527,1349,1465449018
40530,2089,1465449021
40531,507,1465449022
40537,616,1465449028
40546,1586,1465449037
40547,2026,1465449038
40549,283,1465449040
40552,69,1465449043
40555,589,1465449046
40559,533,1465449050
40564,1383,1465449055
40567,645,1465449058
40581,1854,1465449072
40582,1107,1465449073
40583,1506,1465449074
40584,1693,1465449075
40587,1034,1465449078
40590,1920,1465449081
40593,137,1465449084
40599,1514,1465449090
40600,146,1465449091
40602,2093,1465449093
40603,2089,1465449094
40611,1379,1465450799
40614,49,1465450802
40622,1127,1465450810
40626,1868,1465450814
40627,994,1465450815
40631,1525,1465450819
40636,789,1465450824
40639,199,1465450827
40645,629,1465450833
40646,194,1465450834
40651,1219,1465450839
40658,2093,1465450846
40660,513,1465450848
40674,1047,1465452603
40676,1026,1465452605
40694,834,1465454404
40707,642,1465454417
40709,438,1465454419
40718,1849,1465454428
40723,1498,1465454433
40725,712,1465454435
40737,1482,1465454447
40739,2050,1465454449
40742,2004,1465454452
40745,1599,1465454455
40746,1941,1465454456
40747,1535,1465454457
40748,1983,1465454458
40750,1475,1465454460
40758,283,1465454468
40761,1488,1465454471
40779,1037,1465456199
40780,1051,1465456200
40781,128,1465456201
40783,876,1465456203
40794,1969,1465456214
40798,69,1465456218
40799,1287,1465456219
40802,213,1465456222
40815,1212,1465458000
40816,1937,1465458001
40819,1195,1465458004
40820,2030,1465458005
40829,674,1465458014
40830,764,1465458015
40835,1687,1465458020
40836,1096,1465458021
40855,1192,1465459800
40859,2050,1465459804
40861,906,1465459806
40862,1649,1465459807
40869,368,1465459814
40872,1452,1465459817
40875,853,1465459820
40879,803,1465459824
40917,1990,1465461600
40925,709,1465461608
40926,1127,1465461609
40930,2034,1465461613
40934,339,1465461617
40938,886,1465461621
40951,388,1465461634
40955,319,1465461638
40956,204,1465461639
40966,2034,1465461649
40975,881,1465461658
40977,49,1465461660
40978,1058,1465461661
40979,237,1465461662
40985,1428,1465461668
40993,148,1465461676
41000,1107,1465463399
41009,1994,1465463408
41011,1989,1465463410
41013,1969,1465463412
41014,1001,1465463413
41016,1525,1465463415
41017,1947,1465463416
41026,861,1465463425
41028,1538,1465463427
41030,250,1465463429
41039,1189,1465463438
41043,2028,1465463442
41044,288,1465463443
41047,615,1465463446
41070,1127,1465465207
41073,365,1465465210
41091,1687,1465465228
41092,1204,1465465229
41102,1950,1465465239
41109,119,1465465246
41110,147,1465465247
41122,814,1465467001
41124,259,1465467003
41130,1450,1465467009
41133,1066,1465467012
41135,311,1465467014
41137,685,1465467016
41139,630,1465467018
41143,1606,1465467022
41144,1215,1465467023
41146,1051,1465467025
41148,582,1465467027
41153,250,1465467032
41158,1935,1465467037
41161,602,1465467040
41162,1084,1465467041
41174,368,1465467053
41176,426,1465467055
41180,492,1465467059
41182,2075,1465467061
41186,603,1465467065
41190,521,1465467069
41198,2084,1465468801
41200,1479,1465468803
41204,577,1465468807
41205,1687,1465468808
41210,2004,1465468813
41212,1690,1465468815
41219,1272,1465468822
41220,361,1465468823
41225,265,1465468828
41230,1509,1465468833
41241,1120,1465468844
41247,1305,1465468850
41248,907,1465468851
41257,1969,1465468860
41270,1316,1465468873
41277,963,1465468880
41283,1740,1465468886
41284,2083,1465468887
41285,70,1465468888
41293,329,1465468896
41297,1929,1465468900
41299,1573,1465468902
41300,735,1465468903
41304,119,1465468907
41305,2047,1465468908
41306,1509,1465468909
41320,2021,1465470602
41323,320,1465470605
41329,174,1465470611
41336,319,1465470618
41343,1896,1465470625
41345,1508,1465470627
41352,1908,1465472399
41356,1452,1465472403
41359,350,1465472406
41361,1989,1465472408
41363,639,1465472410
41364,128,1465472411
41368,2021,1465472415
41369,44,1465472416
41371,1302,1465472418
41373,1026,1465472420
41374,1882,1465472421
41376,1673,1465472423
41380,1126,1465472427
41382,1574,1465472429
41383,2026,1465472430
41399,985,1465472446
41404,906,1465472451
41410,128,1465472457
41415,2047,1465472462
41424,994,1465472471
41436,199,1465472483
41453,1056,1465476002
41457,209,1465476006
41458,1671,1465476007
41460,1854,1465476009
41470,1665,1465476019
41474,1844,1465476023
41476,224,1465476025
41485,250,1465476034
41486,263,1465476035
41487,125,1465476036
41497,104,1465476046
41499,1019,1465476048
41517,104,1465476066
41523,1136,1465476072
41532,968,1465476081
41537,2011,1465476086
41543,1941,1465477799
41546,915,1465477802
41549,1048,1465477805
41557,119,1465477813
41558,240,1465477814
41560,621,1465477816
41564,442,1465477820
41566,1754,1465477822
41575,1065,1465479602
41576,29,1465479603
41578,1687,1465479605
41579,1441,1465479606
41587,1178,1465479614
41588,1506,1465479615
41590,1005,1465479617
41594,458,1465479621
41598,262,1465479625
41600,1488,1465479627
41607,1475,1465479634
41619,1169,1465479646
41621,456,1465479648
41627,1450,1465479654
41634,209,1465479661
41639,578,1465479666
41645,1225,1465481399
41646,283,1465481400
41649,1573,1465481403
41650,1096,1465481404
41655,1450,1465481409
41656,1349,1465481410
41660,1865,1465481414
41671,1907,1465481425
41675,1318,1465481429
41680,1522,1465481434
41702,904,1465483200
41713,1324,1465484999
41714,394,1465485000
41720,426,1465485006
41729,1189,1465485015
41731,388,1465485017
41746,968,1465485032
41752,1839,1465485038
41754,1178,1465485040
41759,1707,1465485045
41761,897,1465485047
41769,2026,1465485055
41778,1989,1465485064
41783,986,1465485069
41790,71,1465485076
41797,1479,1465485083
41807,1970,1465486800
41808,286,1465486801
41812,1561,1465486805
41813,449,1465486806
41815,417,1465486808
41816,694,1465486809
41826,1672,1465486819
41851,985,1465488600
41852,546,1465488601
41854,1498,1465488603
41859,1869,1465488608
41867,1707,1465488616
41873,650,1465488622
41882,1773,1465488631
41884,1907,1465488633
41889,735,1465488638
41891,540,1465488640
41894,29,1465488643
41896,1073,1465488645
41898,639,1465488647
41902,1427,1465488651
41907,1311,1465488656
41908,673,1465488657
41910,263,1465488659
41913,40,1465488662
41915,1583,1465488664
41918,1873,1465488667
41920,683,1465488669
41923,1059,1465488672
41926,853,1465488675
41927,280,1465488676
41935,673,1465488684
41939,994,1465488688
41940,2084,1465488689
41955,341,1465488704
41967,254,1465490403
41976,1014,1465490412
41986,1625,1465490422
41988,533,1465490424
41989,1,1465490425
41997,1256,1465490433
41998,1665,1465490434
42012,1596,1465490448
42017,1598,1465490453
42020,629,1465490456
42023,844,1465490459
42024,2047,1465490460
42027,630,1465490463
42030,444,1465490466
42034,977,1465490470
42037,1792,1465490473
42040,1311,1465490476
42042,1559,1465490478
42053,208,1465492200
42063,1068,1465492210
42065,1300,1465492212
42066,1498,1465492213
42067,1153,1465492214
42068,743,1465492215
42071,1,1465492218
42073,71,1465492220
42081,1324,1465492228
42083,345,1465492230
42087,483,1465492234
42110,254,1465492257
42112,1078,1465492259
42113,365,1465492260
42118,1311,1465492265
42120,1879,1465492267
42124,1954,1465492271
42127,1854,1465492274
42137,461,1465492284
42155,1130,1465495801
42157,30,1465495803
42161,1125,1465495807
42177,391,1465495823
42183,1452,1465495829
42185,702,1465495831
42190,1296,1465495836
42209,1137,1465495855
42214,1124,1465495860
42216,88,1465495862
42217,1366,1465495863
42220,1672,1465495866
42227,915,1465497600
42229,521,1465497602
42233,1556,1465497606
42234,277,1465497607
42244,915,1465497617
42245,708,1465497618
42254,104,1465497627
42255,674,1465497628
42257,137,1465497630
42269,1398,1465497642
42272,62,1465497645
42279,507,1465497652
42285,1296,1465497658
42297,472,1465497670
42312,1056,1465499404
42315,108,1465499407
42317,1416,1465499409
42320,1965,1465499412
42321,969,1465499413
42328,426,1465499420
42336,1819,1465499428
42340,30,1465499432
42343,224,1465499435
42352,719,1465499444
42353,1883,1465499445
42362,929,1465499454
42363,1427,1465499455
42365,708,1465499457
42369,1494,1465499461
42383,1659,1465501207
42384,1378,1465501208
42386,1058,1465501210
42394,1497,1465501218
42399,1219,1465501223
42400,1559,1465501224
42401,97,1465501225
42403,681,1465501227
42405,31,1465501229
42408,1296,1465501232
42412,1784,1465501236
42414,1972,1465501238
42416,772,1465501240
42417,505,1465501241
42424,1450,1465501248
42430,425,1465501254
42433,876,1465501257
42451,859,1465501275
42458,137,1465501282
42459,1970,1465501283
42460,20,1465501284
42466,709,1465501290
42469,425,1465501293
42476,2034,1465501300
42477,1311,1465501301
42478,1034,1465501302
42492,1162,1465501316
42494,993,1465501318
42511,1472,1465503001
42520,2016,1465503010
42521,667,1465503011
42522,1068,1465503012
42536,1129,1465504802
42547,1903,1465504813
42548,1932,1465504814
42555,1755,1465504821
42566,828,1465504832
42577,1672,1465504843
42586,1204,1465504852
42592,1095,1465504858
42596,147,1465504862
42598,31,1465504864
42610,1883,1465506602
42621,648,1465506613
42623,1137,1465506615
42626,226,1465506618
42632,719,1465506624
42636,822,1465506628
42644,1849,1465506636
42660,454,1465506652
42664,522,1465506656
42671,986,1465506663
42675,230,1465506667
42677,778,1465506669
42686,146,1465506678
42689,1065,1465506681
42698,1618,1465506690
42699,1894,1465506691
42708,1478,1465506700
42711,40,1465506703
42713,1626,1465506705
42720,776,1465508399
42732,283,1465508411
42734,1933,1465508413
42737,521,1465508416
42738,1276,1465508417
42739,838,1465508418
42740,1844,1465508419
42747,155,1465508426
42748,456,1465508427
42750,1048,1465508429
42751,724,1465508430
42752,1254,1465508431
42755,834,1465508434
42756,1324,1465508435
42762,1965,1465508441
42770,986,1465508449
42776,423,1465508455
42777,834,1465508456
42783,1503,1465508462
42786,936,1465508465
42787,1617,1465508466
42788,1920,1465508467
42800,361,1465510206
42803,1659,1465510209
42807,1450,1465510213
42813,265,1465510219
42817,1703,1465510223
42823,1933,1465510229
42825,1854,1465510231
42832,582,1465510238
42839,1996,1465510245
42849,49,1465510255
42850,1498,1465510256
42867,1137,1465512003
42870,70,1465512006
42872,1429,1465512008
42878,1045,1465512014
42900,80,1465513808
42903,1200,1465513811
42904,175,1465513812
42907,1126,1465513815
42908,251,1465513816
42911,2058,1465513819
42915,1305,1465513823
42922,621,1465513830
42925,1454,1465513833
42935,1536,1465513843
42938,1428,1465513846
42940,146,1465513848
42942,923,1465513850
42958,1450,1465513866
42963,438,1465513871
42972,237,1465513880
42987,985,1465513895
42988,1066,1465513896
42993,110,1465513901
42998,507,1465513906
43005,196,1465513913
43006,1932,1465513914
43007,1034,1465513915
43030,1313,1465515613
43031,1693,1465515614
43035,1074,1465515618
43037,1538,1465515620
43041,2064,1465515624
43044,668,1465515627
43046,419,1465515629
43060,881,1465515643
43064,1378,1465515647
43065,1085,1465515648
43068,388,1465515651
43073,288,1465515656
43076,683,1465515659
43077,955,1465515660
43081,1287,1465515664
43091,993,1465515674
43099,30,1465515682
43103,283,1465515686
43106,843,1465515689
43113,1970,1465517399
43120,798,1465517406
43124,1514,1465517410
43128,329,1465517414
43129,1026,1465517415
43130,20,1465517416
43135,1869,1465517421
43153,645,1465517439
43158,897,1465517444
43163,286,1465517449
43170,166,1465517456
43171,668,1465517457
43178,1965,1465517464
43191,391,1465519206
43192,1237,1465519207
43200,14,1465519215
43209,983,1465520999
43220,1127,1465521010
43229,1687,1465521019
43232,1033,1465521022
43238,1503,1465521028
43239,303,1465521029
43243,288,1465521033
43245,97,1465521035
43247,1573,1465521037
43256,450,1465521046
43257,1324,1465521047
43275,2021,1465522800
43276,88,1465522801
43280,2008,1465522805
43281,1672,1465522806
43283,2067,1465522808
43290,986,1465522815
43293,556,1465522818
43295,999,1465522820
43297,1162,1465522822
43298,1375,1465522823
43300,241,1465522825
43303,430,1465522828
43306,1687,1465522831
43310,1627,1465522835
43312,1506,1465522837
43313,1929,1465522838
43321,1034,1465522846
43323,1450,1465522848
43331,1919,1465522856
43335,994,1465522860
43338,489,1465522863
43342,1556,1465522867
43349,199,1465522874
43355,801,1465522880
43359,969,1465522884
43360,1010,1465522885
43365,915,1465522890
43370,1248,1465522895
43375,250,1465522900
43376,589,1465522901
43380,450,1465522905
43381,516,1465522906
43384,1854,1465522909
43390,464,1465522915
43413,1379,1465524612
43419,1253,1465524618
43420,1768,1465524619
43423,762,1465524622
43425,1283,1465524624
43437,660,1465524636
43441,812,1465524640
43443,986,1465524642
43445,1844,1465524644
43448,735,1465524647
43451,288,1465524650
43456,309,1465524655
43457,31,1465524656
